question_uuid,question_id,subject_uuid,subject_id,equivalent_no,question_text,answer_template,option_a,option_b,option_c,option_d,option_count,is_active
438c4ff4-9709-578c-9b9b-58d389c4efd6,S78_Q037,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,37,Rewrite without changing meaning: 'He only understood after I explained it twice.',___,We needn't book because there are plenty of seats.,Only after I explained it twice did he understand.,You should check the figures.,He only understood after I explained it twice.,4,true
72374bd6-a4b2-5941-917a-e364e64cdc40,S78_Q038,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,38,Which transformation preserves the meaning? 'She prefers tea to coffee.',___,They must complete the report by Friday.,She prefers tea to coffee.,We didn't need to bring food.,She would rather drink tea than coffee.,4,true
e57730a4-92a5-5fdc-a929-98f02224db59,S78_Q039,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,39,Select the equivalent sentence: 'I am sure she isn't at home.',___,She can't be at home.,I have never visited Rome before.,I haven't seen Sara for three years.,I am sure she isn't at home.,4,true
84b2c983-66f0-5375-b3f2-e1e4916a249f,S78_Q040,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,40,Complete the advanced transformation of: 'They say the company is expanding.',___,They say the company is expanding.,I wish I had taken the opportunity.,We haven't met since June.,The company is said to be expanding.,4,true
20969122-4a7e-55ab-93f6-d3e0dde91fb9,S78_Q041,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,41,Choose the sentence with the same meaning as: 'People believe the painting is genuine.',___,People believe the painting is genuine.,The painting is believed to be genuine.,"If I had studied, I might not have failed the exam.",She isn't old enough to drive.,4,true
7475081a-6cb4-5321-91f2-1b4d627e064f,S78_Q042,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,42,Rewrite without changing meaning: 'We don't need to book; there are plenty of seats.',___,We were made to stay late by the manager.,We needn't book because there are plenty of seats.,You should check the figures.,We don't need to book; there are plenty of seats.,4,true
3815878b-3613-5a7a-b606-77c1e9121d6d,S78_Q043,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,43,Which transformation preserves the meaning? 'It wasn't necessary for us to bring food.',___,It wasn't necessary for us to bring food.,They must complete the report by Friday.,He may have forgotten the meeting.,We didn't need to bring food.,4,true
2b9cabe5-0c56-5b27-b440-1783c3f68b75,S78_Q044,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,44,Select the equivalent sentence: 'I last saw Sara three years ago.',___,I haven't seen Sara for three years.,The box wasn't light enough for me to lift.,I last saw Sara three years ago.,I have never visited Rome before.,4,true
14a13516-341e-554c-a4aa-8969346cce85,S78_Q045,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,45,Complete the advanced transformation of: 'I regret not taking the opportunity.',___,He has worked here for five years.,We haven't met since June.,I regret not taking the opportunity.,I wish I had taken the opportunity.,4,true
c5510633-9c2a-59da-9d25-cc13fd1d2ed2,S78_Q046,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,46,"Choose the sentence with the same meaning as: 'I didn't study, so I failed the exam.'",___,She isn't old enough to drive.,Only after I explained it twice did he understand.,"If I had studied, I might not have failed the exam.","I didn't study, so I failed the exam.",4,true
d39f5817-b66d-507e-a32f-e704f30a7ba9,S78_Q047,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,47,Rewrite without changing meaning: 'I advise you to check the figures.',___,You should check the figures.,She would rather drink tea than coffee.,I advise you to check the figures.,We were made to stay late by the manager.,4,true
e578e19b-9f83-5284-b93f-433f9186ced7,S78_Q048,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,48,Which transformation preserves the meaning? 'The report must be completed by Friday.',___,The report must be completed by Friday.,She can't be at home.,He may have forgotten the meeting.,They must complete the report by Friday.,4,true
401bede9-7b8d-5287-bc59-c10a3ed27e7e,S78_Q049,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,49,Select the equivalent sentence: 'This is the first time I have visited Rome.',___,I have never visited Rome before.,This is the first time I have visited Rome.,The box wasn't light enough for me to lift.,The company is said to be expanding.,4,true
886cefa2-8eb1-52f1-a3a5-9b2a2f972e48,S78_Q050,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,50,Complete the advanced transformation of: 'The last time we met was in June.',___,We haven't met since June.,He has worked here for five years.,The last time we met was in June.,The test was too difficult for anyone to finish early.,4,true
4bad741a-77b3-51c3-8925-ba797be53645,S78_Q051,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,51,Choose the sentence with the same meaning as: 'She is too young to drive.',___,She isn't old enough to drive.,Only after I explained it twice did he understand.,We needn't book because there are plenty of seats.,She is too young to drive.,4,true
b43517fa-0008-554f-93ce-dfae4e090cb9,S78_Q052,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,52,Rewrite without changing meaning: 'The manager forced us to stay late.',___,She would rather drink tea than coffee.,The manager forced us to stay late.,We were made to stay late by the manager.,We didn't need to bring food.,4,true
420de824-6c08-5402-8e0a-47935476c47a,S78_Q053,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,53,Which transformation preserves the meaning? 'Perhaps he forgot the meeting.',___,Perhaps he forgot the meeting.,He may have forgotten the meeting.,She can't be at home.,I haven't seen Sara for three years.,4,true
c63e95a6-0c11-51e6-b597-0617d1d51af6,S78_Q054,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,54,Select the equivalent sentence: 'The box was too heavy for me to lift.',___,The box was too heavy for me to lift.,The box wasn't light enough for me to lift.,The company is said to be expanding.,I wish I had taken the opportunity.,4,true
3e9b6357-8ece-527a-9333-7c4274491412,S78_Q055,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,55,Complete the advanced transformation of: 'He started working here five years ago.',___,He started working here five years ago.,The painting is believed to be genuine.,He has worked here for five years.,The test was too difficult for anyone to finish early.,4,true
3f7d9f76-097a-5812-a02b-5b6de17e447c,S78_Q056,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,56,Choose the sentence with the same meaning as: 'He only understood after I explained it twice.',___,He only understood after I explained it twice.,Only after I explained it twice did he understand.,We needn't book because there are plenty of seats.,You should check the figures.,4,true
0b9e6bd5-1523-529d-8246-49d52fc78274,S78_Q057,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,57,Rewrite without changing meaning: 'She prefers tea to coffee.',___,She would rather drink tea than coffee.,We didn't need to bring food.,She prefers tea to coffee.,They must complete the report by Friday.,4,true
3bb6f43f-9d83-5490-9115-b08c02281122,S78_Q058,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,58,Which transformation preserves the meaning? 'I am sure she isn't at home.',___,I have never visited Rome before.,I am sure she isn't at home.,She can't be at home.,I haven't seen Sara for three years.,4,true
27b5cd9d-8cea-5471-b684-14a693e66966,S78_Q059,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,59,Select the equivalent sentence: 'They say the company is expanding.',___,They say the company is expanding.,We haven't met since June.,I wish I had taken the opportunity.,The company is said to be expanding.,4,true
b3c6172a-2108-5117-bb6c-b566eb0c9463,S78_Q060,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,60,Complete the advanced transformation of: 'The test was so difficult that nobody finished early.',___,The test was too difficult for anyone to finish early.,"If I had studied, I might not have failed the exam.",The test was so difficult that nobody finished early.,The painting is believed to be genuine.,4,true
9b1b2dd8-d37b-5ee4-9c86-36abd8a998e0,S78_Q061,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,61,Choose the sentence with the same meaning as: 'We don't need to book; there are plenty of seats.',___,You should check the figures.,We don't need to book; there are plenty of seats.,We needn't book because there are plenty of seats.,We were made to stay late by the manager.,4,true
1694c2c3-f4bd-5f79-b0d4-8802cfcadb4f,S78_Q062,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,62,Rewrite without changing meaning: 'It wasn't necessary for us to bring food.',___,It wasn't necessary for us to bring food.,He may have forgotten the meeting.,They must complete the report by Friday.,We didn't need to bring food.,4,true
f60b2e20-0a4e-5cba-980f-e98ad14836be,S78_Q063,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,63,Which transformation preserves the meaning? 'I last saw Sara three years ago.',___,I haven't seen Sara for three years.,I last saw Sara three years ago.,The box wasn't light enough for me to lift.,I have never visited Rome before.,4,true
7159c5a9-90c5-535c-be3f-6865af3b0877,S78_Q064,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,64,Select the equivalent sentence: 'I regret not taking the opportunity.',___,He has worked here for five years.,We haven't met since June.,I regret not taking the opportunity.,I wish I had taken the opportunity.,4,true
256609aa-340f-562c-963f-a45d30b1c764,S78_Q065,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,65,Complete the advanced transformation of: 'People believe the painting is genuine.',___,People believe the painting is genuine.,The painting is believed to be genuine.,She isn't old enough to drive.,"If I had studied, I might not have failed the exam.",4,true
06924d85-cfb8-57a6-80e4-7f39a93ec66b,S78_Q066,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,66,Choose the sentence with the same meaning as: 'I advise you to check the figures.',___,She would rather drink tea than coffee.,We were made to stay late by the manager.,You should check the figures.,I advise you to check the figures.,4,true
7aa33da2-a9dd-5ef4-9031-7eba684c9a4a,S78_Q067,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,67,Rewrite without changing meaning: 'The report must be completed by Friday.',___,He may have forgotten the meeting.,They must complete the report by Friday.,The report must be completed by Friday.,She can't be at home.,4,true
9b36fb3d-aa2c-5d61-9681-1171dca2b037,S78_Q068,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,68,Which transformation preserves the meaning? 'This is the first time I have visited Rome.',___,The box wasn't light enough for me to lift.,I have never visited Rome before.,The company is said to be expanding.,This is the first time I have visited Rome.,4,true
4cbd23b4-81bf-5920-95a9-9ddd1a6e8919,S78_Q069,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,69,Select the equivalent sentence: 'The last time we met was in June.',___,The test was too difficult for anyone to finish early.,We haven't met since June.,The last time we met was in June.,He has worked here for five years.,4,true
4c543aba-73f5-56e9-8876-c78a8674feea,S78_Q070,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,70,"Complete the advanced transformation of: 'I didn't study, so I failed the exam.'",___,"If I had studied, I might not have failed the exam.","I didn't study, so I failed the exam.",Only after I explained it twice did he understand.,She isn't old enough to drive.,4,true
cd5937c4-d0ca-5c37-a2a6-e526d0bafac1,S78_Q071,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,71,Choose the sentence with the same meaning as: 'The manager forced us to stay late.',___,We didn't need to bring food.,She would rather drink tea than coffee.,We were made to stay late by the manager.,The manager forced us to stay late.,4,true
06ac7356-7845-5e74-8135-f5491b0a5b00,S78_Q072,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,72,Rewrite without changing meaning: 'Perhaps he forgot the meeting.',___,I haven't seen Sara for three years.,She can't be at home.,He may have forgotten the meeting.,Perhaps he forgot the meeting.,4,true
5303ed17-60c0-5e50-9db2-138925821b9c,S78_Q073,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,73,Which transformation preserves the meaning? 'The box was too heavy for me to lift.',___,The box wasn't light enough for me to lift.,The box was too heavy for me to lift.,The company is said to be expanding.,I wish I had taken the opportunity.,4,true
1b6fa3c6-e05c-5910-b1aa-618618fbd7b1,S78_Q074,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,74,Select the equivalent sentence: 'He started working here five years ago.',___,The painting is believed to be genuine.,He started working here five years ago.,The test was too difficult for anyone to finish early.,He has worked here for five years.,4,true
d41c90a9-feab-502c-a3fe-8fadb43fd23b,S78_Q075,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,75,Complete the advanced transformation of: 'She is too young to drive.',___,She isn't old enough to drive.,She is too young to drive.,We needn't book because there are plenty of seats.,Only after I explained it twice did he understand.,4,true
489024f7-263b-5fc6-84c4-49026a54ee48,S78_Q076,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,76,Choose the sentence with the same meaning as: 'She prefers tea to coffee.',___,She prefers tea to coffee.,They must complete the report by Friday.,We didn't need to bring food.,She would rather drink tea than coffee.,4,true
633d2a9d-c78a-5372-ba40-cd77713d65ca,S78_Q077,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,77,Rewrite without changing meaning: 'I am sure she isn't at home.',___,She can't be at home.,I haven't seen Sara for three years.,I am sure she isn't at home.,I have never visited Rome before.,4,true
96b1b6e2-2f75-553a-a084-a0abe141cd70,S78_Q078,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,78,Which transformation preserves the meaning? 'They say the company is expanding.',___,They say the company is expanding.,I wish I had taken the opportunity.,The company is said to be expanding.,We haven't met since June.,4,true
525504e6-25b4-59c7-9b3e-76ae874a9b86,S78_Q079,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,79,Select the equivalent sentence: 'The test was so difficult that nobody finished early.',___,The test was too difficult for anyone to finish early.,"If I had studied, I might not have failed the exam.",The painting is believed to be genuine.,The test was so difficult that nobody finished early.,4,true
07f3686a-c03b-583d-97fc-18cda407d3d1,S78_Q080,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,80,Complete the advanced transformation of: 'He only understood after I explained it twice.',___,We needn't book because there are plenty of seats.,Only after I explained it twice did he understand.,You should check the figures.,He only understood after I explained it twice.,4,true
726e5148-41e1-56ce-9366-623b5dd45e94,S78_Q081,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,81,Choose the sentence with the same meaning as: 'It wasn't necessary for us to bring food.',___,They must complete the report by Friday.,It wasn't necessary for us to bring food.,He may have forgotten the meeting.,We didn't need to bring food.,4,true
f8a23c7c-9f45-5727-88a9-a83030835635,S78_Q082,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,82,Rewrite without changing meaning: 'I last saw Sara three years ago.',___,I haven't seen Sara for three years.,I last saw Sara three years ago.,I have never visited Rome before.,The box wasn't light enough for me to lift.,4,true
c404fa96-a8d9-50c2-a9b4-96f03e3480fa,S78_Q083,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,83,Which transformation preserves the meaning? 'I regret not taking the opportunity.',___,I wish I had taken the opportunity.,We haven't met since June.,I regret not taking the opportunity.,He has worked here for five years.,4,true
2bfaca46-fb11-5bc4-a860-567fcdca91d8,S78_Q084,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,84,Select the equivalent sentence: 'People believe the painting is genuine.',___,People believe the painting is genuine.,"If I had studied, I might not have failed the exam.",She isn't old enough to drive.,The painting is believed to be genuine.,4,true
d0d819a4-4e51-563c-9466-4f8649f3e3b1,S78_Q085,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,85,Complete the advanced transformation of: 'We don't need to book; there are plenty of seats.',___,You should check the figures.,We don't need to book; there are plenty of seats.,We were made to stay late by the manager.,We needn't book because there are plenty of seats.,4,true
360abc68-4cd0-5ae5-91ed-7811b0586b26,S78_Q086,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,86,Choose the sentence with the same meaning as: 'The report must be completed by Friday.',___,They must complete the report by Friday.,He may have forgotten the meeting.,The report must be completed by Friday.,She can't be at home.,4,true
4c536add-da81-5925-b359-05dca1df3c2d,S78_Q087,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,87,Rewrite without changing meaning: 'This is the first time I have visited Rome.',___,The company is said to be expanding.,This is the first time I have visited Rome.,I have never visited Rome before.,The box wasn't light enough for me to lift.,4,true
4be49d6c-858b-560d-80d2-da177753f122,S78_Q088,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,88,Which transformation preserves the meaning? 'The last time we met was in June.',___,The last time we met was in June.,The test was too difficult for anyone to finish early.,We haven't met since June.,He has worked here for five years.,4,true
f968559e-41f6-5930-ad12-b0da1cd761f9,S78_Q089,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,89,"Select the equivalent sentence: 'I didn't study, so I failed the exam.'",___,Only after I explained it twice did he understand.,"I didn't study, so I failed the exam.","If I had studied, I might not have failed the exam.",She isn't old enough to drive.,4,true
f33a2eba-54b7-513d-976b-e5eb8fa65e7b,S78_Q090,56799fdd-0d94-5b2d-a4f1-5d0a80d255bf,78,90,Complete the advanced transformation of: 'I advise you to check the figures.',___,We were made to stay late by the manager.,She would rather drink tea than coffee.,I advise you to check the figures.,You should check the figures.,4,true
